external_id,active,address,activation_date,number_arc,type_arc,district,carpet,lat,long,id,owner,operator
y204,,"Гостиничный проезд, 8к1",2021-10-21 19:07:25,1,,СВАО,,55.846076,37.57575,204,yandex,ultradop
y205,,"проспект Мира, 83",2021-10-21 13:27:49,1,,СВАО,,55.802508,37.635309,205,yandex,ultradop
y206,,"улица Годовикова, 2А",2021-10-21 08:35:23,1,Металлическая,СВАО,Асфальт,55.803327,37.63134,206,yandex,ultradop
y207,,"проспект Мира, 112",2021-10-21 08:55:34,1,Металлическая,СВАО,Асфальт,55.805807,37.637237,207,yandex,ultradop
y208,,"проспект Мира, 97",2021-10-21 09:56:22,1,Металлическая,СВАО,Асфальт,55.808359,37.63669,208,yandex,ultradop
y209,,"Фестивальная улица, 17к1А",2021-10-21 09:55:46,1,,САО,,55.856251,37.479366,209,yandex,ultradop
y210,,"Авангардная улица, 4",2021-10-15 14:03:05,1,Металлическая,САО,Асфальт,55.843424,37.49166,210,yandex,ultradop
y211,,"Тимирязевская улица, 1",2021-10-26 19:35:56,1,,САО,,55.807428,37.571279,211,yandex,ultradop
y212,,Русаковская 22стр1,2021-10-21 19:19:53,1,Металлическая,ВАО,Асфальт,55.787198,37.679473,212,yandex,ultradop
y213,,"Головинское шоссе, 7",2021-10-26 20:10:30,1,Металлическая,САО,,55.839499,37.493341,213,yandex,ultradop
y214,,"Борисовская улица, 1",2021-09-15 15:11:12,1,Металлическая,ВАО,Асфальт,55.784849,37.736326,214,yandex,ultradop
y215,Деактивирована,"Хорошёвское шоссе, 60А",2021-10-23 09:21:36,0,,САО,,55.777581,37.530375,215,yandex,ultradop
y216,,"шоссе Энтузиастов, 26",2021-10-26 13:08:55,1,,ЮВАО,,55.751334,37.718947,216,yandex,ultradop
y217,,"Смольная улица, 26",2021-10-26 13:13:59,1,Металлическая,САО,Асфальт,55.861278,37.48188,217,yandex,ultradop
y218,,"Москва, Багратионовский проезд, 7к20А",2021-09-15 11:39:11,1,Металлическая,ЗАО,Асфальт,55.742675,37.502273,218,yandex,ultradop
y219,,"Чапаевский переулок, 10/2",2021-10-26 09:01:30,1,Металлическая,САО,,55.799951,37.519724,219,yandex,ultradop
y220,,"Волоколамское шоссе, 14",2021-10-26 09:05:02,1,Металлическая,САО,,55.809588,37.493285,220,yandex,ultradop
y221,,"Волоколамское шоссе, 13",2021-10-26 09:07:05,1,,САО,,55.808399,37.49497,221,yandex,ultradop
y222,,"Беломорская улица, 4",2021-10-26 09:08:53,1,Металлическая,САО,Асфальт,55.862049,37.468051,222,yandex,ultradop
y223,,"5-я Парковая улица, 5к2",2021-10-26 09:12:37,1,Металлическая,ВАО,Асфальт,55.788723,37.788308,223,yandex,ultradop
y224,,"Семёновская площадь, 4",2021-10-23 19:09:54,1,Металлическая,ВАО,,55.781005,37.721822,224,yandex,ultradop
y225,,"улица Измайловский Вал, 20",2021-10-23 12:30:56,1,,ВАО,,55.784376,37.718119,225,yandex,ultradop
y226,,"Семёновская площадь, 1",2021-10-23 18:32:45,1,,ВАО,,55.782881,37.72233,226,yandex,ultradop
y227,,"Электрозаводская улица, 32к1",2021-10-23 18:35:46,2,Металлическая,ВАО,Плитка,55.791526,37.707951,227,yandex,ultradop
y228,,Станция метро Черкизовская (вых. 5),2021-10-23 10:38:18,1,Металлическая,ВАО,,55.805192,37.744711,228,yandex,ultradop
y229,,"Борисовский проезд, 26к1",2022-04-10 00:00:00,1,Металлическая,ЮАО,Асфальт,55.6218,37.7269,229,yandex,ultradop
y230,,"Борисовский проезд, 1к1",2022-04-10 00:00:00,1,,ЮАО,,55.6247,37.7126,230,yandex,ultradop
y231,,"Остановка НГПТ ""Улица Мусы Джалиля, 10"" (1)",2022-04-10 00:00:00,1,Металлическая,ЮАО,Асфальт,55.6268,37.7407,231,yandex,ultradop
y232,,"Остановка НГПТ ""Улица Мусы Джалиля, 10"" (2)",2022-04-10 00:00:00,1,Металлическая,ЮАО,Асфальт,55.6265,37.7421,232,yandex,ultradop
y233,,"Остановка НГПТ ""Улица Мусы Джалиля, 10"" (3)",2022-04-10 00:00:00,1,Металлическая,ЮАО,Асфальт,55.6267,37.7432,233,yandex,ultradop
y234,,"Ореховый бульвар, 43",2022-04-10 00:00:00,1,Алюминиевая,ЮАО,Асфальт,55.6143,37.7418,234,yandex,ultradop
y235,,"Ореховый бульвар, 53к2",2022-04-10 00:00:00,1,Алюминиевая,ЮАО,,55.614562,37.748591,235,yandex,ultradop
y236,,"Остановка НГПТ ""Задонский проезд, 40""",2022-04-10 00:00:00,1,Металлическая,ЮАО,Асфальт,55.6203,37.7621,236,yandex,ultradop
y237,,"Остановка НГПТ ""Задонский проезд, 24""",2022-04-10 00:00:00,1,Металлическая,ЮАО,Асфальт,55.6225,37.7575,237,yandex,ultradop
y238,,"улица Шумкина, 25",2022-05-23 00:00:00,1,,ВАО,,55.78712907,37.67205319,238,yandex,ultradop
y239,,"Москва, 3-я Рыбинская улица, 18с22",2022-05-23 00:00:00,1,,ВАО,,55.789769,37.658712,239,yandex,ultradop
y240,,"улица Сергея Эйзенштейна, 8с1",2022-05-26 00:00:00,1,Металлическая,СВАО,,55.83320231,37.63767473,240,yandex,ultradop
y241,,"Ленинский проспект, 75А",2022-05-28 00:00:00,1,,ЮЗАО,,55.686301,37.543698,241,yandex,ultradop
y242,,"улица Кедрова, 9/5",2022-06-16 00:00:00,1,,ЮЗАО,Асфальт,55.68448782,37.57014777,242,yandex,ultradop
y243,Деактивирована,"Остановка НГПТ ""Парк Горького"" (1)",2022-07-07 00:00:00,0,,ЦАО,,55.73206148,37.60451454,243,yandex,ultradop
y244,Деактивирована,"Остановка НГПТ ""Парк Горького"" (2)",2022-07-07 00:00:00,0,,ЦАО,,55.73206148,37.60451454,244,yandex,ultradop
y245,,"Остановка НГПТ ""Парк Горького"" (3)",2022-07-07 00:00:00,1,Алюминиевая,ЦАО,Асфальт,55.73211358,37.60417928,245,yandex,ultradop
y246,,"Остановка НГПТ ""Парк Горького"" (4)",2022-07-07 00:00:00,2,Алюминиевая,ЦАО,Асфальт,55.732126,37.6041,246,yandex,ultradop
y247,,"Остановка НГПТ ""Парк Горького"" (5)",2022-07-07 00:00:00,4,Металлическая,ЦАО,Асфальт,55.732053,37.604436,247,yandex,ultradop
y248,,"Ломоносовский проспект, 18",2022-07-11 00:00:00,2,Металлическая,ЮЗАО,Асфальт,55.69124743,37.54059049,248,yandex,ultradop
y249,,"Остановка НГПТ ""МКАД"" (1)",2022-07-12 00:00:00,1,Металлическая,ЗАО,Плитка,55.76820135,37.37363786,249,yandex,ultradop
y250,Деактивирована,"Остановка НГПТ ""Черепково""",2022-07-12 00:00:00,1,,ЗАО,Асфальт,55.76389928,37.38303649,250,yandex,ultradop
y251,,"Остановка НГПТ ""Рубежный проезд""",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.75146771,37.40972685,251,yandex,ultradop
y252,,"Остановка НГПТ ""Осенний бульвар""",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.75320665,37.40927172,252,yandex,ultradop
y253,,"Осенний бульвар, 18к1",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.76177135,37.40815567,253,yandex,ultradop
y254,,Осенний 15,2022-07-12 00:00:00,1,,ЗАО,Асфальт,55.7597489,37.4070116,254,yandex,ultradop
y255,,"Осенний бульвар, 5к1",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.75727648,37.40724376,255,yandex,ultradop
y256,,"Остановка НГПТ ""Улица Маршала Тимошенко""",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.75373557,37.40498926,256,yandex,ultradop
y257,,"Остановка НГПТ ""Храм Преподобного Алексия""",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.75605014,37.40031453,257,yandex,ultradop
y258,,"Осенняя улица, 8к1",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.76032736,37.40262122,258,yandex,ultradop
y259,,"Остановка НГПТ ""Детская поликлиника""",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.76241116,37.40506918,259,yandex,ultradop
y260,,"Осенняя улица, 14",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.76501237,37.40481335,260,yandex,ultradop
y261,,"Остановка НГПТ ""Крылатский парк""",2022-07-12 00:00:00,2,Металлическая,ЗАО,Асфальт,55.7684021,37.4055914,261,yandex,ultradop
y262,,"Остановка НГПТ ""Крылатский парк""",2022-07-12 00:00:00,1,Металлическая,ЗАО,Асфальт,55.76745883,37.40494741,262,yandex,ultradop
y263,,"проспект Мира, 118",2022-07-18 00:00:00,1,Металлическая,СВАО,Асфальт,55.81127258,37.63846005,263,yandex,ultradop
y264,Деактивирована,"проспект Мира, 120",2022-07-18 00:00:00,0,,СВАО,,55.81146066,37.63863281,264,yandex,ultradop
y265,,"Кутузовский проспект, 19",2022-07-20 00:00:00,1,,ЗАО,,55.74539725,37.55216247,265,yandex,ultradop
y266,,"Кутузовский проспект, 7/4к1",2022-07-20 00:00:00,1,,ЗАО,,55.74894726,37.56226185,266,yandex,ultradop
y267,,"Смоленская набережная, 12/31 (1)",2022-07-20 00:00:00,1,,ЦАО,,55.75205537,37.57525232,267,yandex,ultradop
y268,,"Смоленская набережная, 12/31 (2)",2022-07-20 00:00:00,1,,ЦАО,,55.75207986,37.57700365,268,yandex,ultradop
y269,,"площадь Победы, 1кА",2022-07-20 00:00:00,1,,ЗАО,,55.73693801,37.52332618,269,yandex,ultradop
y270,,улица Генерала Ермолова,2022-07-20 00:00:00,1,Металлическая,ЗАО,Плитка,55.735166,37.517635,270,yandex,ultradop
y271,,Кутузовский проспект,2022-07-20 00:00:00,1,Металлическая,ЗАО,Плитка,55.7367257,37.5172354,271,yandex,ultradop
y272,,"площадь Победы, 2к1",2022-07-20 00:00:00,1,,ЗАО,,55.7374279,37.520101,272,yandex,ultradop
y273,,"Остановка НГПТ ""Парк Горького"" (6)",2022-07-26 00:00:00,1,,ЦАО,,55.7324312,37.6043296,273,yandex,ultradop
y274,,"Ленинский проспект, 86",2022-08-02 00:00:00,1,,ЮЗАО,,55.67760433,37.52935755,274,yandex,ultradop
y275,,"Остановка НГПТ ""Ленинский проспект, 93""",2022-08-02 00:00:00,2,Металлическая,ЮЗАО,Плитка,55.6760532,37.52726465,275,yandex,ultradop
y276,,"Ленинский проспект, 90",2022-08-02 00:00:00,1,Металлическая,ЮЗАО,Плитка,55.67471847,37.52466359,276,yandex,ultradop
y277,,"Остановка НГПТ ""Управа Ломоносовского района""",2022-08-02 00:00:00,2,Металлическая,ЗАО,Асфальт,55.67630258,37.51876658,277,yandex,ultradop
y278,Деактивирована,"улица Марии Ульяновой, 10",2022-08-02 00:00:00,1,Металлическая,ЮЗАО,,55.68107325,37.52509075,278,yandex,ultradop
y279,,"проспект Вернадского, 23/33",2022-08-02 00:00:00,2,,ЮЗАО,Асфальт,55.68352329,37.52010556,279,yandex,ultradop
y280,,"Остановка НГПТ ""Улица Кравченко""",2022-08-02 00:00:00,1,Металлическая,ЗАО,Асфальт,55.67925604,37.5104557,280,yandex,ultradop
y281,,"Остановка НГПТ ""Улица Лобачевского"" (1)",2022-08-02 00:00:00,1,Металлическая,ЗАО,Асфальт,55.67008076,37.49403259,281,yandex,ultradop
y282,,"Остановка НГПТ ""Улица Лобачевского"" (2)",2022-08-02 00:00:00,1,Металлическая,ЗАО,Асфальт,55.67132776,37.4969483,282,yandex,ultradop
y283,,"Крылатская улица, 38с2",2022-08-03 00:00:00,1,Металлическая,ЗАО,Асфальт,55.77170619,37.40458137,283,yandex,ultradop
y284,,"Остановка НГПТ ""Крылатская улица""",2022-08-03 00:00:00,1,Металлическая,ЗАО,Асфальт,55.7716113,37.4031771,284,yandex,ultradop
y285,,"Остановка НГПТ ""Крылатская улица"" (2)",2022-08-03 00:00:00,1,Металлическая,ЗАО,Асфальт,55.77149421,37.40632218,285,yandex,ultradop
y286,,"Крылатская улица, 25с3",2022-08-03 00:00:00,1,Металлическая,ЗАО,Асфальт,55.77158401,37.41287884,286,yandex,ultradop
y287,,"Остановка НГПТ ""Крылатская улица, 29""",2022-08-03 00:00:00,1,Металлическая,ЗАО,Асфальт,55.77183927,37.4128729,287,yandex,ultradop
y288,,"Остановка НГПТ ""Стоматологическая поликлиника № 5""",2022-08-03 00:00:00,1,Металлическая,ЗАО,Асфальт,55.7720609,37.41800301,288,yandex,ultradop
y289,,"улица Крылатские Холмы, 24",2022-08-03 00:00:00,1,Металлическая,ЗАО,Асфальт,55.7624932,37.41570388,289,yandex,ultradop
y290,,"улица Крылатские Холмы, 28к1",2022-08-03 00:00:00,1,,ЗАО,Асфальт,55.76456117,37.41332731,290,yandex,ultradop
y291,,"Остановка НГПТ ""Центр досуга Кунцево""",2022-08-03 00:00:00,1,Металлическая,ЗАО,Асфальт,55.76420842,37.40814561,291,yandex,ultradop
y292,,Осенний бульвар 21,2022-08-03 00:00:00,2,Металлическая,ЗАО,Асфальт,55.7634711,37.4064544,292,yandex,ultradop
y293,,"Остановка НГПТ ""Тропарёво""",2022-08-04 00:00:00,1,Металлическая,ЗАО,Асфальт,55.64734233,37.46911669,293,yandex,ultradop
y294,,"Остановка НГПТ ""Детский сад""",2022-08-04 00:00:00,1,Металлическая,ЗАО,Асфальт,55.65648368,37.47154437,294,yandex,ultradop
y295,,"Остановка НГПТ ""Тропарёвский пруд""",2022-08-04 00:00:00,1,Металлическая,ЗАО,Асфальт,55.65445323,37.47098049,295,yandex,ultradop
y296,,"Остановка НГПТ ""Академия Генерального штаба""",2022-08-04 00:00:00,1,,ЗАО,,55.64997685,37.47681017,296,yandex,ultradop
y297,,"проспект Вернадского, 102А",2022-08-04 00:00:00,1,Алюминиевая,ЗАО,,55.64753738,37.47654656,297,yandex,ultradop
